Datetime,Global_active_power_sum,Global_active_power_mean,Global_active_power_max,Global_active_power_min,Global_active_power_std,Global_reactive_power_mean,Voltage_mean,Global_intensity_mean,Sub_metering_1,Sub_metering_2,Sub_metering_3,Daily_energy_kWh,Sub_metering_remainder,date,day,day_of_week,day_name,is_weekend,month,month_name,year,quarter,day_of_year,Lag_1_kWh,Lag_7_kWh,Rolling_Mean_7
2007-03-20,2086.228,1.4487694444444446,6.55,0.216,1.4397605611912994,0.11449305555555556,240.8156388888889,6.151249999999999,3745.0,2837.0,11255.0,34.77046666666667,16933.466666666674,2007-03-20,20,1,Tuesday,0,3,Mar,2007,1,79,35.8753,21.5024,33.376461904761904
2007-03-21,2142.092,1.487563888888889,5.88,0.218,1.056957014609023,0.09918750000000001,240.98664583333334,6.237222222222223,1865.0,4133.0,12335.0,35.70153333333334,17368.53333333334,2007-03-21,21,2,Wednesday,0,3,Mar,2007,1,80,34.77046666666667,29.889400000000002,34.20676666666667
2007-03-22,1454.978,1.010401388888889,5.744,0.202,0.9165850646170801,0.07904583333333333,241.76352777777777,4.223055555555556,353.0,736.0,10462.0,24.249633333333335,12698.633333333335,2007-03-22,22,3,Thursday,0,3,Mar,2007,1,81,35.70153333333334,31.413566666666668,33.183347619047616
2007-03-23,1309.008,0.9090333333333334,4.314,0.204,0.8196419693301586,0.08297777777777778,241.64547916666666,3.80375,1127.0,777.0,8369.0,21.8168,11543.8,2007-03-23,23,4,Friday,0,3,Mar,2007,1,82,24.249633333333335,28.36756666666667,32.247523809523805
2007-03-24,2968.43,2.0614097222222223,7.186,0.2,1.5966665184052828,0.13265555555555555,239.70447222222222,8.703333333333333,3707.0,5797.0,16382.0,49.47383333333333,23587.83333333333,2007-03-24,24,5,Saturday,1,3,Mar,2007,1,83,21.8168,33.8015,34.486428571428576
2007-03-25,3336.653,2.317120138888889,7.918,0.242,1.2018202115370298,0.16402777777777777,240.03453819444442,9.717152777777779,4630.0,3600.0,9358.0,55.61088333333333,38022.883333333324,2007-03-25,25,6,Sunday,1,3,Mar,2007,1,84,49.47383333333333,39.51743333333333,36.785492857142856
2007-03-26,1416.082,0.9833902777777779,5.804,0.218,0.8601080514017377,0.11178194444444445,241.3368125,4.183055555555556,1088.0,344.0,9096.0,23.601366666666667,13073.366666666669,2007-03-26,26,0,Monday,0,3,Mar,2007,1,85,55.61088333333333,35.8753,35.03207380952381
2007-03-27,1105.14,0.7674583333333334,5.938,0.212,0.9524884118844431,0.10536527777777778,240.60197916666664,3.296527777777778,0.0,3019.0,3697.0,18.419,11703.0,2007-03-27,27,1,Tuesday,0,3,Mar,2007,1,86,23.601366666666667,34.77046666666667,32.69615
2007-03-28,2333.898,1.6207625,6.714,0.218,1.3273216739403761,0.13647083333333335,240.4446111111111,6.854583333333333,1122.0,8527.0,13888.0,38.8983,15361.299999999996,2007-03-28,28,2,Wednesday,0,3,Mar,2007,1,87,18.419,35.70153333333334,33.15283095238095
2007-03-29,1590.406,1.1044486111111111,6.49,0.212,1.099647947389622,0.13798333333333332,240.5366875,4.676805555555556,1162.0,460.0,10724.0,26.506766666666667,14160.766666666666,2007-03-29,29,3,Thursday,0,3,Mar,2007,1,88,38.8983,24.249633333333335,33.475278571428575
2007-03-30,1402.394,0.9738847222222222,5.098,0.214,0.8902802616655321,0.12578333333333333,241.03922916666667,4.189583333333333,1094.0,468.0,8217.0,23.373233333333335,13594.233333333334,2007-03-30,30,4,Friday,0,3,Mar,2007,1,89,26.506766666666667,21.8168,33.69762619047619
2007-03-31,3509.51,2.4371597222222223,7.098,0.308,1.3013207283857426,0.16076666666666667,239.26077083333334,10.264722222222222,2620.0,7707.0,17682.0,58.49183333333334,30482.833333333336,2007-03-31,31,5,Saturday,1,3,Mar,2007,1,90,23.373233333333335,49.47383333333333,34.985911904761906
2007-04-01,2785.9519999999998,1.9346888888888887,8.16,0.222,1.4205547499176876,0.1406611111111111,240.02448611111112,8.149444444444445,4629.0,5401.0,19509.0,46.43253333333333,16893.533333333333,2007-04-01,1,6,Sunday,1,4,Apr,2007,2,91,58.49183333333334,55.61088333333333,33.67471904761904
2007-04-02,1960.778,1.3616513888888888,6.338,0.206,1.0475510383267197,0.12106666666666667,240.46011805555557,5.71263888888889,1755.0,970.0,16641.0,32.679633333333335,13313.633333333335,2007-04-02,2,0,Monday,0,4,Apr,2007,2,92,46.43253333333333,23.601366666666667,34.97161428571429
2007-04-03,1642.82,1.1408472222222221,7.928,0.21,1.3179436312459225,0.11719444444444443,240.50495833333335,4.84625,3630.0,1042.0,7637.0,27.380333333333333,15071.333333333332,2007-04-03,3,1,Tuesday,0,4,Apr,2007,2,93,32.679633333333335,18.419,36.25180476190476
2007-04-04,2051.868,1.4249083333333332,6.266,0.212,1.1245997783660833,0.11966527777777779,240.33178472222224,5.98625,3434.0,420.0,14748.0,34.1978,15595.800000000003,2007-04-04,4,2,Wednesday,0,4,Apr,2007,2,94,27.380333333333333,38.8983,35.58030476190476
2007-04-05,1844.078,1.2806097222222221,8.102,0.21,1.423730535253956,0.16981805555555557,241.1731041666667,5.491527777777778,1086.0,4277.0,10523.0,30.73463333333333,14848.633333333331,2007-04-05,5,3,Thursday,0,4,Apr,2007,2,95,34.1978,26.506766666666667,36.184285714285714
2007-04-06,1601.14,1.111902777777778,5.812,0.224,1.004046197184094,0.09945416666666666,241.18445138888887,4.688611111111111,0.0,5466.0,9166.0,26.68566666666667,12053.666666666672,2007-04-06,6,4,Friday,0,4,Apr,2007,2,96,30.73463333333333,23.373233333333335,36.65749047619048
2007-04-07,1553.924,1.079113888888889,5.44,0.216,1.1766989566381523,0.09634027777777777,240.37859027777776,4.564583333333333,1127.0,3111.0,5923.0,25.898733333333332,15737.733333333334,2007-04-07,7,5,Saturday,1,4,Apr,2007,2,97,26.68566666666667,58.49183333333334,32.001333333333335
2007-04-08,1608.816,1.1172333333333333,3.598,0.208,0.9118121863839936,0.0943625,240.34918055555556,4.719861111111111,0.0,485.0,3545.0,26.8136,22783.600000000002,2007-04-08,8,6,Sunday,1,4,Apr,2007,2,98,25.898733333333332,46.43253333333333,29.19862857142857
2007-04-09,1000.92,0.6950833333333333,3.766,0.21,0.7570647599311926,0.1111875,240.55048611111113,2.974583333333333,2667.0,514.0,3801.0,16.682,9700.0,2007-04-09,9,0,Monday,0,4,Apr,2007,2,99,26.8136,32.679633333333335,26.91325238095238
2007-04-10,777.364,0.5398361111111112,3.076,0.212,0.45382389928818184,0.10343055555555555,240.8137013888889,2.347361111111111,209.0,742.0,2572.0,12.956066666666667,9433.066666666668,2007-04-10,10,1,Tuesday,0,4,Apr,2007,2,100,16.682,27.380333333333333,24.852642857142857
2007-04-11,887.482,0.6163069444444444,2.906,0.212,0.5147247497304727,0.13364305555555556,241.1548263888889,2.61875,0.0,1112.0,6421.0,14.791366666666667,7258.366666666667,2007-04-11,11,2,Wednesday,0,4,Apr,2007,2,101,12.956066666666667,34.1978,22.08029523809524
2007-04-12,537.706,0.37340694444444444,1.542,0.21,0.2811334567809056,0.10264722222222224,240.25606249999998,1.5979166666666667,0.0,541.0,1818.0,8.961766666666668,6602.766666666668,2007-04-12,12,3,Thursday,0,4,Apr,2007,2,102,14.791366666666667,30.73463333333333,18.969885714285713
2007-04-13,551.022,0.3826541666666667,1.466,0.21,0.2865075458925478,0.10530555555555554,240.05048611111113,1.6433333333333333,0.0,558.0,1988.0,9.1837,6637.700000000001,2007-04-13,13,4,Friday,0,4,Apr,2007,2,103,8.961766666666668,26.68566666666667,16.469604761904762
2007-04-14,554.268,0.38490833333333335,1.526,0.212,0.2879180206029285,0.1080625,240.31314583333332,1.6513888888888888,0.0,578.0,2008.0,9.2378,6651.799999999999,2007-04-14,14,5,Saturday,1,4,Apr,2007,2,104,9.1837,25.898733333333332,14.089471428571429
2007-04-15,726.164,0.5042805555555555,3.906,0.122,0.5637374478558692,0.11912777777777779,240.23668750000002,2.1865277777777776,0.0,1026.0,2893.0,12.102733333333333,8183.733333333334,2007-04-15,15,6,Sunday,1,4,Apr,2007,2,105,9.2378,26.8136,11.987919047619046
2007-04-16,952.39,0.6613819444444444,6.026,0.124,0.8049052663453741,0.12921805555555557,240.6571388888889,2.8724999999999996,952.0,1305.0,4656.0,15.873166666666666,8960.166666666666,2007-04-16,16,0,Monday,0,4,Apr,2007,2,106,12.102733333333333,16.682,11.872371428571427
2007-04-17,1223.734,0.8498152777777778,6.41,0.14,0.8766192161247344,0.15163472222222224,240.19566666666668,3.6908333333333334,1532.0,389.0,6199.0,20.395566666666664,12275.566666666662,2007-04-17,17,1,Tuesday,0,4,Apr,2007,2,107,15.873166666666666,12.956066666666667,12.935157142857141
2007-04-18,998.246,0.6932263888888889,6.054,0.122,0.776786698419657,0.11473888888888888,240.14677777777777,2.9954166666666664,1579.0,355.0,3430.0,16.637433333333334,11273.433333333334,2007-04-18,18,2,Wednesday,0,4,Apr,2007,2,108,20.395566666666664,14.791366666666667,13.19888095238095
2007-04-19,1028.658,0.7143458333333332,5.798,0.128,0.6297265959661628,0.10393055555555555,240.42984027777777,3.055833333333333,733.0,1605.0,5748.0,17.144299999999998,9058.3,2007-04-19,19,3,Thursday,0,4,Apr,2007,2,109,16.637433333333334,8.961766666666668,14.367814285714285
2007-04-20,822.58,0.5712361111111112,5.814,0.118,0.7870400207407172,0.10114305555555557,240.13289583333332,2.494861111111111,1069.0,360.0,3499.0,13.709666666666667,8781.666666666668,2007-04-20,20,4,Friday,0,4,Apr,2007,2,110,17.144299999999998,9.1837,15.01438095238095
2007-04-21,1673.656,1.162261111111111,7.336,0.112,1.2294766984072902,0.14767916666666667,239.21323611111112,5.035694444444444,6575.0,463.0,11129.0,27.894266666666667,9727.266666666666,2007-04-21,21,5,Saturday,1,4,Apr,2007,2,111,13.709666666666667,9.2378,17.679590476190477
2007-04-22,2233.714,1.5511902777777777,6.958,0.138,1.2789670812424907,0.1855513888888889,239.60888194444442,6.688472222222222,4264.0,2287.0,11102.0,37.228566666666666,19575.566666666666,2007-04-22,22,6,Sunday,1,4,Apr,2007,2,112,27.894266666666667,12.102733333333333,21.26899523809524
2007-04-23,1054.566,0.7323375,4.676,0.104,0.7502263656421679,0.09419444444444444,237.23564583333334,3.264166666666666,1402.0,506.0,6005.0,17.5761,9663.099999999999,2007-04-23,23,0,Monday,0,4,Apr,2007,2,113,37.228566666666666,15.873166666666666,21.51227142857143
2007-04-24,1032.1,0.716736111111111,5.638,0.108,0.7279933312101591,0.09393333333333334,235.3449236111111,3.1448611111111116,1125.0,527.0,6680.0,17.201666666666664,8869.666666666664,2007-04-24,24,1,Tuesday,0,4,Apr,2007,2,114,17.5761,20.395566666666664,21.056
2007-04-25,1264.162,0.8778902777777778,4.602,0.106,0.8892194524704038,0.11439999999999999,234.94111111111113,3.858055555555556,0.0,1469.0,8812.0,21.069366666666667,10788.366666666669,2007-04-25,25,2,Wednesday,0,4,Apr,2007,2,115,17.201666666666664,16.637433333333334,21.68913333333333
2007-04-26,1275.466,0.8857402777777778,5.394,0.106,0.8845660879257086,0.11361527777777777,234.7872986111111,3.92375,1324.0,1845.0,7163.0,21.257766666666665,10925.766666666666,2007-04-26,26,3,Thursday,0,4,Apr,2007,2,116,21.069366666666667,17.144299999999998,22.27677142857143
2007-04-27,1094.332,0.7599527777777778,4.658,0.104,0.90268431626783,0.11245,235.21616666666668,3.3125,1772.0,545.0,4756.0,18.23886666666667,11165.866666666669,2007-04-27,27,4,Friday,0,4,Apr,2007,2,117,21.257766666666665,13.709666666666667,22.9238
2007-04-28,650.5456670247046,0.4517678243227115,1.478,0.39292910848549945,0.0961785570979279,0.18252905105024467,235.89338099340614,2.010105770378327,0.0,18.0,0.0,10.842427783745077,10824.427783745077,2007-04-28,28,5,Saturday,1,4,Apr,2007,2,118,18.23886666666667,27.894266666666667,20.487823016725486
2007-04-29,493.38096670247046,0.34262567132116006,0.392859291084855,0.2923920515574651,0.029032623965302456,0.13331283566058003,235.28055719656282,1.5105800214822773,0.0,0.0,0.0,8.22301611170784,8223.01611170784,2007-04-29,29,6,Sunday,1,4,Apr,2007,2,119,10.842427783745077,37.228566666666666,16.344172937445656
2007-04-30,647.3593662728249,0.44955511546723953,3.966,0.138,0.563852585788351,0.10566297440028642,234.80638472669767,1.979314208139396,1214.0,500.0,1131.0,10.78932277121375,7944.322771213749,2007-04-30,30,0,Monday,0,4,Apr,2007,2,120,8.22301611170784,17.5761,15.374633333333334
2007-05-01,1663.858,1.1554569444444445,6.096,0.126,1.1133166682055684,0.12611666666666668,234.6787013888889,5.073333333333333,4005.0,995.0,8546.0,27.730966666666667,14184.966666666667,2007-05-01,1,1,Tuesday,0,5,May,2007,2,121,10.78932277121375,17.201666666666664,16.87881904761905
2007-05-02,1003.486,0.6968652777777777,5.76,0.122,0.6677569965471921,0.11117500000000001,235.58207638888888,3.1415277777777777,7.0,1490.0,3754.0,16.724766666666667,11473.766666666666,2007-05-02,2,2,Wednesday,0,5,May,2007,2,122,27.730966666666667,21.069366666666667,16.258161904761906
2007-05-03,1090.238,0.7571097222222223,4.712,0.106,0.8035407669721325,0.10482083333333334,235.1348888888889,3.307638888888889,1906.0,1725.0,7836.0,18.170633333333335,6703.633333333335,2007-05-03,3,3,Thursday,0,5,May,2007,2,123,16.724766666666667,21.257766666666665,15.817142857142857
2007-05-04,998.128,0.6931444444444445,5.702,0.112,0.8905908783202836,0.12134722222222223,235.71019444444443,3.0780555555555553,2259.0,538.0,3990.0,16.635466666666666,9848.466666666667,2007-05-04,4,4,Friday,0,5,May,2007,2,124,18.170633333333335,18.23886666666667,15.588085714285715
2007-05-05,1563.052,1.0854527777777778,5.642,0.11,1.036089373685157,0.12090416666666667,235.03502083333333,4.736111111111111,2913.0,2493.0,11303.0,26.050866666666664,9341.866666666665,2007-05-05,5,5,Saturday,1,5,May,2007,2,125,16.635466666666666,10.842427783745077,17.76071984041737
2007-05-06,2102.104,1.4597944444444444,6.126,0.13,1.116840837353394,0.12662222222222222,234.4096527777778,6.409027777777778,3215.0,949.0,10095.0,35.035066666666665,20776.066666666666,2007-05-06,6,6,Sunday,1,5,May,2007,2,126,26.050866666666664,8.22301611170784,21.591012776840063
2007-05-07,1643.664,1.1414333333333333,7.572,0.118,1.1717913614878464,0.11730416666666667,234.5369722222222,4.980972222222222,946.0,4935.0,9433.0,27.3944,12080.400000000001,2007-05-07,7,0,Monday,0,5,May,2007,2,127,35.035066666666665,10.78932277121375,23.963166666666666
2007-05-08,1789.292,1.2425638888888888,7.672,0.128,1.1678211300900476,0.12611944444444445,234.9062361111111,5.356388888888889,4581.0,2011.0,8777.0,29.82153333333333,14452.533333333333,2007-05-08,8,1,Tuesday,0,5,May,2007,2,128,27.3944,27.730966666666667,24.261819047619046
2007-05-09,1665.736,1.1567611111111111,6.356,0.116,1.1485286347731307,0.12741944444444445,234.8737222222222,5.056111111111111,3018.0,5631.0,9474.0,27.76226666666667,9639.26666666667,2007-05-09,9,2,Wednesday,0,5,May,2007,2,129,29.82153333333333,16.724766666666667,25.838604761904765
2007-05-10,707.884,0.4915861111111111,4.276,0.112,0.6202291811855025,0.11688472222222222,235.79625694444442,2.2068055555555555,946.0,534.0,3261.0,11.798066666666667,7057.0666666666675,2007-05-10,10,3,Thursday,0,5,May,2007,2,130,27.76226666666667,18.170633333333335,24.928238095238097
2007-05-11,979.154,0.6799680555555555,4.724,0.11,0.6778406146796981,0.09173333333333333,235.22975694444443,3.027638888888889,926.0,491.0,6471.0,16.319233333333333,8431.233333333334,2007-05-11,11,4,Friday,0,5,May,2007,2,131,11.798066666666667,16.635466666666666,24.883061904761906
2007-05-12,1441.566,1.0010875000000001,7.172,0.148,1.0008804674875291,0.14525833333333332,234.72290277777776,4.360555555555555,2247.0,1075.0,10408.0,24.0261,10296.099999999999,2007-05-12,12,5,Saturday,1,5,May,2007,2,132,16.319233333333333,26.050866666666664,24.59380952380953
2007-05-13,1634.738,1.1352347222222223,5.562,0.142,1.0523378020684186,0.15324305555555554,235.7087083333333,4.969166666666667,3612.0,2414.0,8958.0,27.245633333333334,12261.633333333335,2007-05-13,13,6,Sunday,1,5,May,2007,2,133,24.0261,35.035066666666665,23.481033333333333
2007-05-14,1467.782,1.0192930555555555,5.62,0.2,1.1082444055781084,0.2073277777777778,235.69006944444445,4.574166666666667,3176.0,2417.0,5517.0,24.463033333333332,13353.033333333333,2007-05-14,14,0,Monday,0,5,May,2007,2,134,27.245633333333334,27.3944,23.062266666666666
2007-05-15,904.392,0.62805,4.228,0.226,0.46545960637874606,0.07720972222222222,235.61199305555556,2.7333333333333334,0.0,408.0,5318.0,15.073200000000002,9347.200000000003,2007-05-15,15,1,Tuesday,0,5,May,2007,2,135,24.463033333333332,29.82153333333333,20.955361904761904
2007-05-16,1692.944,1.1756555555555555,5.64,0.206,1.0040077013247248,0.09437083333333333,235.26081250000001,5.071805555555556,2213.0,5756.0,9077.0,28.215733333333333,11169.733333333334,2007-05-16,16,2,Wednesday,0,5,May,2007,2,136,15.073200000000002,27.76226666666667,21.020142857142854
2007-05-17,1231.816,0.8554277777777778,5.81,0.214,0.7975003863439966,0.09110277777777777,235.86845833333334,3.720972222222222,1014.0,2073.0,7687.0,20.530266666666666,9756.266666666666,2007-05-17,17,3,Thursday,0,5,May,2007,2,137,28.215733333333333,11.798066666666667,22.267599999999998
2007-05-18,1631.53,1.1330069444444444,6.126,0.206,1.1266190739665571,0.11892916666666667,235.9945972222222,4.876666666666666,3270.0,3913.0,8116.0,27.192166666666665,11893.166666666664,2007-05-18,18,4,Friday,0,5,May,2007,2,138,20.530266666666666,16.319233333333333,23.820876190476188
2007-05-19,1429.442,0.9926680555555556,4.524,0.216,0.9131887610044533,0.11656805555555556,234.94472222222223,4.319305555555555,4683.0,530.0,7022.0,23.824033333333333,11589.033333333333,2007-05-19,19,5,Saturday,1,5,May,2007,2,139,27.192166666666665,24.0261,23.792009523809526
2007-05-20,1968.328,1.3668944444444444,5.344,0.218,1.2517567208071467,0.13023055555555557,235.34811805555555,5.941527777777777,5420.0,1733.0,7611.0,32.80546666666667,18041.466666666667,2007-05-20,20,6,Sunday,1,5,May,2007,2,140,23.824033333333333,27.245633333333334,24.586271428571425
2007-05-21,1120.062,0.7778208333333333,4.572,0.206,0.6164935151215594,0.08144444444444444,234.6919097222222,3.338611111111111,0.0,468.0,9060.0,18.6677,9139.7,2007-05-21,21,0,Monday,0,5,May,2007,2,141,32.80546666666667,24.463033333333332,23.758366666666664
2007-05-22,1132.852,0.7867027777777779,5.328,0.2,0.9379385261289804,0.089525,235.48057638888892,3.3998611111111114,931.0,3966.0,3984.0,18.88086666666667,9999.866666666669,2007-05-22,22,1,Tuesday,0,5,May,2007,2,142,18.6677,15.073200000000002,24.302319047619047
2007-05-23,1464.936,1.0173166666666666,5.432,0.204,0.8089247350422476,0.11519305555555555,234.81249305555554,4.3975,956.0,3792.0,8119.0,24.415599999999998,11548.599999999999,2007-05-23,23,2,Wednesday,0,5,May,2007,2,143,18.88086666666667,28.215733333333333,23.759442857142858
2007-05-24,1154.388,0.8016583333333333,5.462,0.204,0.9463775961434627,0.0941388888888889,235.5460625,3.462083333333333,955.0,4116.0,4746.0,19.2398,9422.8,2007-05-24,24,3,Thursday,0,5,May,2007,2,144,24.415599999999998,20.530266666666666,23.575090476190475
2007-05-25,1614.22,1.1209861111111112,6.98,0.206,1.3490825440710879,0.12124166666666666,234.44720138888886,4.863472222222222,8060.0,586.0,6539.0,26.903666666666666,11718.666666666668,2007-05-25,25,4,Friday,0,5,May,2007,2,145,19.2398,27.192166666666665,23.53387619047619
2007-05-26,1512.248,1.0501722222222223,4.974,0.216,0.8965671436140525,0.12100000000000001,235.0698888888889,4.562777777777778,2373.0,2754.0,8628.0,25.204133333333335,11449.133333333335,2007-05-26,26,5,Saturday,1,5,May,2007,2,146,26.903666666666666,23.824033333333333,23.731033333333333
2007-05-27,2153.808,1.4957,6.776,0.218,1.4121226735065446,0.15270416666666667,234.90843750000002,6.5065277777777775,4366.0,5534.0,10444.0,35.8968,15552.799999999996,2007-05-27,27,6,Sunday,1,5,May,2007,2,147,25.204133333333335,32.80546666666667,24.172652380952382
2007-05-28,1637.468,1.1371305555555555,5.798,0.204,0.982652924989621,0.10493055555555555,234.90657638888888,4.921944444444445,4554.0,473.0,9586.0,27.291133333333335,12678.133333333335,2007-05-28,28,0,Monday,0,5,May,2007,2,148,35.8968,18.6677,25.404571428571426
2007-05-29,1061.34,0.7370416666666666,4.226,0.206,0.6835899582814526,0.07864166666666667,235.6943472222222,3.2072222222222218,0.0,1907.0,4332.0,17.689,11450.0,2007-05-29,29,1,Tuesday,0,5,May,2007,2,149,27.291133333333335,18.88086666666667,25.234304761904763
2007-05-30,1609.866,1.1179625,6.124,0.204,0.9941799369476279,0.10212361111111111,234.83139583333335,4.8284722222222225,2250.0,5948.0,7804.0,26.8311,10829.099999999999,2007-05-30,30,2,Wednesday,0,5,May,2007,2,150,17.689,24.415599999999998,25.57937619047619
2007-05-31,938.55,0.6517708333333333,4.5,0.198,0.6546671065614045,0.08999027777777778,235.09652777777777,2.7918055555555554,935.0,477.0,3552.0,15.6425,10678.5,2007-05-31,31,3,Thursday,0,5,May,2007,2,151,26.8311,19.2398,25.065476190476193
